ix,start_index,end_index
1673,47154,47190
1674,47191,47221
1675,47222,47255
1676,47256,47294
1677,47295,47344
1678,47345,47356
1679,47357,47393
1680,47394,47436
1681,47437,47460
1682,47461,47497
1683,47498,47537
1684,47538,47579
1685,47580,47617
1686,47618,47652
1687,47653,47688
1688,47689,47718
1689,47719,47741
1690,47742,47769
1691,47770,47813
1692,47814,47814
1693,47815,47818
1694,47819,47855
1695,47856,47893
1696,47894,47931
1697,47932,47960
1698,47961,47984
1699,47985,48013
1700,48014,48047
1701,48048,48084
1702,48085,48121
1703,48122,48152
1704,48153,48185
1705,48186,48187
1706,48188,48226
1707,48227,48262
1708,48263,48304
1709,48305,48335
1710,48336,48360
1711,48361,48388
1712,48389,48424
1713,48425,48462
1714,48463,48487
1715,48488,48529
1716,48530,48567
1717,48568,48611
1718,48612,48621
1719,48622,48622
1720,48623,48646
1721,48647,48684
1722,48685,48721
1723,48722,48757
1724,48758,48792
1725,48793,48812
1726,48813,48834
1727,48835,48872
1728,48873,48915
1729,48916,48949
1730,48950,48985
1731,48986,49025
1732,49026,49068
1733,49069,49103
1734,49104,49142
1735,49143,49174
1736,49175,49204
1737,49205,49235
1738,49236,49276
1739,49277,49315
1740,49316,49335
1741,49336,49375
1742,49376,49395
1743,49396,49427
1744,49428,49469
1745,49470,49510
1746,49511,49554
1747,49555,49593
1748,49594,49637
1749,49638,49659
1750,49660,49696
1751,49697,49739
1752,49740,49780
1753,49781,49810
1754,49811,49860
1755,49861,49897
1756,49898,49907
1757,49908,49914
1758,49915,49923
1759,49924,49933
1760,49934,49940
1761,49941,49947
1762,49948,49955
1763,49956,49971
1764,49972,49997
1765,49998,50036
1766,50037,50056
1767,50057,50057
1768,50058,50062
1769,50063,50095
1770,50096,50118
1771,50119,50160
1772,50161,50192
1773,50193,50226
1774,50227,50265
1775,50266,50302
1776,50303,50346
1777,50347,50386
1778,50387,50421
1779,50422,50449
1780,50450,50490
1781,50491,50529
1782,50530,50561
1783,50562,50600
1784,50601,50632
1785,50633,50675
1786,50676,50697
1787,50698,50738
1788,50739,50780
1789,50781,50809
1790,50810,50813
1791,50814,50827
1792,50828,50828
1793,50829,50829
1794,50830,50869
1795,50870,50903
1796,50904,50915
1797,50916,50966
1798,50967,50996
1799,50997,51025
1800,51026,51063
1801,51064,51098
1802,51099,51126
1803,51127,51158
1804,51159,51201
1805,51202,51237
1806,51238,51267
1807,51268,51299
1808,51300,51329
1809,51330,51365
1810,51366,51396
1811,51397,51419
1812,51420,51453
1813,51454,51488
1814,51489,51521
1815,51522,51543
1816,51544,51573
1817,51574,51613
1818,51614,51651
1819,51652,51692
1820,51693,51726
1821,51727,51759
1822,51760,51790
1823,51791,51818
1824,51819,51844
1825,51845,51877
1826,51878,51909
1827,51910,51941
1828,51942,51954
1829,51955,51998
1830,51999,52030
1831,52031,52064
1832,52065,52098
1833,52099,52137
1834,52138,52174
1835,52175,52206
1836,52207,52235
1837,52236,52266
1838,52267,52297
1839,52298,52335
1840,52336,52370
1841,52371,52400
1842,52401,52426
1843,52427,52458
1844,52459,52496
1845,52497,52499
1846,52500,52511
1847,52512,52522
1848,52523,52549
1849,52550,52586
1850,52587,52616
1851,52617,52655
1852,52656,52690
1853,52691,52724
1854,52725,52763
1855,52764,52794
1856,52795,52795
1857,52796,52799
1858,52800,52823
1859,52824,52856
1860,52857,52887
1861,52888,52924
1862,52925,52969
1863,52970,53003
1864,53004,53010
1865,53011,53039
1866,53040,53072
1867,53073,53104
1868,53105,53141
1869,53142,53184
1870,53185,53212
1871,53213,53227
1872,53228,53259
1873,53260,53294
1874,53295,53331
1875,53332,53368
1876,53369,53404
1877,53405,53440
1878,53441,53441
1879,53442,53450
1880,53451,53454
1881,53455,53477
1882,53478,53509
1883,53510,53544
1884,53545,53577
1885,53578,53611
1886,53612,53649
1887,53650,53673
1888,53674,53674
1889,53675,53696
1890,53697,53728
1891,53729,53768
1892,53769,53795
1893,53796,53819
1894,53820,53851
1895,53852,53860
1896,53861,53881
1897,53882,53915
1898,53916,53949
1899,53950,53984
1900,53985,54021
1901,54022,54053
1902,54054,54089
1903,54090,54093
1904,54094,54117
1905,54118,54149
1906,54150,54177
1907,54178,54211
1908,54212,54248
1909,54249,54276
1910,54277,54311
1911,54312,54344
1912,54345,54358
1913,54359,54366
1914,54367,54377
1915,54378,54397
1916,54398,54433
1917,54434,54449
1918,54450,54450
1919,54451,54460
1920,54461,54498
1921,54499,54533
1922,54534,54570
1923,54571,54600
1924,54601,54628
1925,54629,54643
1926,54644,54657
1927,54658,54686
1928,54687,54716
1929,54717,54745
1930,54746,54778
1931,54779,54813
1932,54814,54847
1933,54848,54876
1934,54877,54878
1935,54879,54906
1936,54907,54947
1937,54948,54980
1938,54981,55019
1939,55020,55057
1940,55058,55083
1941,55084,55105
1942,55106,55109
1943,55110,55128
1944,55129,55151
1945,55152,55185
1946,55186,55209
1947,55210,55243
1948,55244,55282
1949,55283,55318
1950,55319,55330
1951,55331,55338
1952,55339,55348
1953,55349,55358
1954,55359,55367
1955,55368,55374
1956,55375,55378
1957,55379,55379
1958,55380,55380
1959,55381,55397
1960,55398,55404
1961,55405,55432
1962,55433,55465
1963,55466,55498
1964,55499,55527
1965,55528,55562
1966,55563,55600
1967,55601,55604
1968,55605,55609
1969,55610,55640
1970,55641,55665
1971,55666,55677
1972,55678,55686
1973,55687,55696
1974,55697,55704
1975,55705,55715
1976,55716,55723
1977,55724,55725
1978,55726,55740
1979,55741,55769
1980,55770,55800
1981,55801,55832
1982,55833,55868
1983,55869,55911
1984,55912,55936
1985,55937,55968
1986,55969,55995
1987,55996,56018
1988,56019,56048
1989,56049,56079
1990,56080,56111
1991,56112,56147
1992,56148,56170
1993,56171,56191
1994,56192,56218
1995,56219,56250
1996,56251,56287
1997,56288,56327
1998,56328,56364
1999,56365,56401
2000,56402,56404
2001,56405,56409
2002,56410,56439
2003,56440,56475
2004,56476,56507
2005,56508,56551
2006,56552,56592
2007,56593,56612
2008,56613,56627
2009,56628,56648
2010,56649,56667
2011,56668,56686
2012,56687,56707
2013,56708,56726
2014,56727,56739
2015,56740,56759
2016,56760,56779
2017,56780,56801
2018,56802,56820
2019,56821,56840
2020,56841,56868
2021,56869,56899
2022,56900,56921
2023,56922,56939
2024,56940,56958
2025,56959,56971
2026,56972,56987
2027,56988,57005
2028,57006,57027
2029,57028,57045
2030,57046,57053
2031,57054,57054
2032,57055,57082
2033,57083,57113
2034,57114,57139
2035,57140,57182
2036,57183,57216
2037,57217,57232
2038,57233,57257
2039,57258,57284
2040,57285,57312
2041,57313,57330
2042,57331,57345
2043,57346,57362
2044,57363,57377
2045,57378,57393
2046,57394,57411
2047,57412,57432
2048,57433,57449
2049,57450,57468
2050,57469,57499
2051,57500,57527
2052,57528,57553
2053,57554,57560
2054,57561,57577
2055,57578,57595
2056,57596,57612
2057,57613,57625
2058,57626,57662
2059,57663,57701
2060,57702,57740
2061,57741,57772
2062,57773,57803
2063,57804,57841
2064,57842,57871
2065,57872,57895
2066,57896,57918
2067,57919,57956
2068,57957,57993
2069,57994,58018
2070,58019,58040
2071,58041,58068
2072,58069,58093
2073,58094,58131
2074,58132,58163
2075,58164,58190
2076,58191,58220
2077,58221,58231
2078,58232,58270
2079,58271,58297
2080,58298,58336
2081,58337,58377
2082,58378,58412
2083,58413,58452
2084,58453,58466
2085,58467,58467
2086,58468,58490
2087,58491,58529
2088,58530,58566
2089,58567,58607
2090,58608,58643
2091,58644,58677
2092,58678,58712
2093,58713,58746
2094,58747,58779
2095,58780,58807
2096,58808,58836
2097,58837,58873
2098,58874,58910
2099,58911,58944
2100,58945,58981
2101,58982,59023
2102,59024,59057
2103,59058,59095
2104,59096,59109
2105,59110,59110
2106,59111,59137
2107,59138,59174
2108,59175,59196
2109,59197,59234
2110,59235,59252
2111,59253,59289
2112,59290,59327
2113,59328,59357
2114,59358,59400
2115,59401,59437
2116,59438,59481
2117,59482,59515
2118,59516,59538
2119,59539,59569
2120,59570,59607
2121,59608,59649
2122,59650,59685
2123,59686,59718
2124,59719,59751
2125,59752,59783
2126,59784,59818
2127,59819,59855
2128,59856,59886
2129,59887,59917
2130,59918,59953
2131,59954,59993
2132,59994,60022
2133,60023,60054
2134,60055,60088
2135,60089,60126
2136,60127,60165
2137,60166,60198
2138,60199,60231
2139,60232,60258
2140,60259,60288
2141,60289,60314
2142,60315,60349
2143,60350,60369
2144,60370,60407
2145,60408,60445
2146,60446,60480
2147,60481,60521
2148,60522,60565
2149,60566,60602
2150,60603,60624
2151,60625,60658
2152,60659,60662
2153,60663,60674
2154,60675,60681
2155,60682,60709
2156,60710,60750
2157,60751,60792
2158,60793,60824
2159,60825,60864
2160,60865,60905
2161,60906,60944
2162,60945,60981
2163,60982,61018
2164,61019,61054
2165,61055,61092
2166,61093,61106
2167,61107,61107
2168,61108,61122
2169,61123,61154
2170,61155,61185
2171,61186,61215
2172,61216,61253
2173,61254,61293
2174,61294,61323
2175,61324,61358
2176,61359,61385
2177,61386,61407
2178,61408,61431
2179,61432,61460
2180,61461,61473
2181,61474,61474
2182,61475,61491
2183,61492,61524
2184,61525,61550
2185,61551,61589
2186,61590,61624
2187,61625,61639
2188,61640,61640
2189,61641,61664
2190,61665,61688
2191,61689,61713
2192,61714,61752
2193,61753,61789
2194,61790,61829
2195,61830,61869
2196,61870,61919
2197,61920,61943
2198,61944,61984
2199,61985,62020
2200,62021,62050
2201,62051,62084
2202,62085,62120
2203,62121,62162
2204,62163,62206
2205,62207,62243
2206,62244,62272
2207,62273,62280
2208,62281,62286
2209,62287,62294
2210,62295,62301
2211,62302,62310
2212,62311,62317
2213,62318,62321
2214,62322,62341
2215,62342,62343
2216,62344,62380
2217,62381,62414
2218,62415,62453
2219,62454,62481
2220,62482,62510
2221,62511,62542
2222,62543,62582
2223,62583,62587
2224,62588,62597
2225,62598,62629
2226,62630,62664
2227,62665,62689
2228,62690,62730
2229,62731,62768
2230,62769,62800
2231,62801,62835
2232,62836,62866
2233,62867,62896
2234,62897,62921
2235,62922,62961
2236,62962,63002
2237,63003,63038
2238,63039,63064
2239,63065,63103
2240,63104,63142
2241,63143,63159
2242,63160,63160
2243,63161,63184
2244,63185,63216
2245,63217,63243
2246,63244,63258
2247,63259,63267
2248,63268,63273
2249,63274,63281
2250,63282,63288
2251,63289,63296
2252,63297,63304
2253,63305,63309
2254,63310,63327
2255,63328,63349
2256,63350,63364
2257,63365,63365
2258,63366,63390
2259,63391,63419
2260,63420,63447
2261,63448,63486
2262,63487,63530
2263,63531,63579
2264,63580,63608
2265,63609,63648
2266,63649,63674
2267,63675,63718
2268,63719,63766
2269,63767,63784
2270,63785,63785
2271,63786,63812
2272,63813,63851
2273,63852,63894
2274,63895,63931
2275,63932,63952
2276,63953,63978
2277,63979,64012
2278,64013,64051
2279,64052,64078
2280,64079,64104
2281,64105,64153
2282,64154,64178
2283,64179,64217
2284,64218,64218
2285,64219,64220
2286,64221,64240
2287,64241,64271
2288,64272,64304
2289,64305,64342
2290,64343,64362
2291,64363,64363
2292,64364,64389
2293,64390,64391
2294,64392,64415
2295,64416,64443
2296,64444,64482
2297,64483,64512
2298,64513,64552
2299,64553,64594
2300,64595,64641
2301,64642,64671
2302,64672,64705
2303,64706,64741
2304,64742,64773
2305,64774,64806
2306,64807,64828
2307,64829,64857
2308,64858,64887
2309,64888,64921
2310,64922,64963
2311,64964,64983
2312,64984,65021
2313,65022,65055
2314,65056,65092
2315,65093,65131
2316,65132,65171
2317,65172,65210
2318,65211,65255
2319,65256,65281
2320,65282,65313
2321,65314,65348
2322,65349,65375
2323,65376,65410
2324,65411,65434
2325,65435,65465
2326,65466,65507
2327,65508,65546
2328,65547,65596
2329,65597,65617
2330,65618,65638
2331,65639,65672
2332,65673,65709
2333,65710,65739
2334,65740,65773
2335,65774,65812
2336,65813,65846
2337,65847,65882
2338,65883,65914
2339,65915,65940
2340,65941,65965
2341,65966,65999
2342,66000,66030
2343,66031,66073
2344,66074,66095
2345,66096,66120
2346,66121,66158
2347,66159,66204
2348,66205,66247
2349,66248,66283
2350,66284,66319
2351,66320,66348
2352,66349,66385
2353,66386,66433
2354,66434,66478
2355,66479,66510
2356,66511,66539
2357,66540,66574
2358,66575,66610
2359,66611,66641
2360,66642,66678
2361,66679,66703
2362,66704,66737
2363,66738,66756
2364,66757,66785
2365,66786,66801
2366,66802,66842
2367,66843,66884
2368,66885,66912
2369,66913,66930
2370,66931,66942
2371,66943,66987
2372,66988,67029
2373,67030,67061
2374,67062,67103
2375,67104,67150
2376,67151,67186
2377,67187,67222
2378,67223,67249
2379,67250,67250
2380,67251,67252
2381,67253,67263
2382,67264,67271
2383,67272,67280
2384,67281,67291
2385,67292,67304
2386,67305,67313
2387,67314,67319
2388,67320,67334
2389,67335,67366
2390,67367,67397
2391,67398,67409
2392,67410,67439
2393,67440,67469
2394,67470,67498
2395,67499,67518
2396,67519,67519
2397,67520,67543
2398,67544,67577
2399,67578,67613
2400,67614,67649
2401,67650,67687
2402,67688,67720
2403,67721,67752
2404,67753,67795
2405,67796,67836
2406,67837,67875
2407,67876,67916
2408,67917,67960
2409,67961,68001
2410,68002,68028
2411,68029,68067
2412,68068,68105
2413,68106,68145
2414,68146,68192
2415,68193,68211
2416,68212,68244
2417,68245,68282
2418,68283,68320
2419,68321,68353
2420,68354,68388
2421,68389,68426
2422,68427,68469
2423,68470,68511
2424,68512,68550
2425,68551,68573
2426,68574,68602
2427,68603,68644
2428,68645,68682
2429,68683,68727
2430,68728,68760
2431,68761,68796
2432,68797,68823
2433,68824,68869
2434,68870,68900
2435,68901,68941
2436,68942,68948
2437,68949,68975
2438,68976,69023
2439,69024,69063
2440,69064,69104
2441,69105,69146
2442,69147,69186
2443,69187,69226
2444,69227,69248
2445,69249,69268
2446,69269,69309
2447,69310,69344
2448,69345,69393
2449,69394,69439
2450,69440,69481
2451,69482,69502
2452,69503,69551
2453,69552,69599
2454,69600,69634
2455,69635,69663
2456,69664,69701
2457,69702,69732
2458,69733,69763
2459,69764,69794
2460,69795,69833
2461,69834,69876
2462,69877,69911
2463,69912,69950
2464,69951,69983
2465,69984,70021
2466,70022,70065
2467,70066,70098
2468,70099,70136
2469,70137,70166
2470,70167,70208
2471,70209,70245
2472,70246,70278
2473,70279,70320
2474,70321,70361
2475,70362,70403
2476,70404,70446
2477,70447,70477
2478,70478,70519
2479,70520,70550
2480,70551,70580
2481,70581,70603
2482,70604,70605
2483,70606,70617
2484,70618,70640
2485,70641,70681
2486,70682,70713
2487,70714,70741
2488,70742,70788
2489,70789,70835
2490,70836,70859
2491,70860,70898
2492,70899,70932
2493,70933,70960
2494,70961,70994
2495,70995,71034
2496,71035,71074
2497,71075,71114
2498,71115,71154
2499,71155,71184
2500,71185,71224
2501,71225,71266
2502,71267,71300
2503,71301,71353
2504,71354,71373
2505,71374,71397
2506,71398,71432
2507,71433,71465
2508,71466,71502
2509,71503,71542
2510,71543,71566
2511,71567,71582
2512,71583,71620
2513,71621,71660
2514,71661,71692
2515,71693,71732
2516,71733,71778
2517,71779,71830
2518,71831,71867
2519,71868,71885
2520,71886,71886
2521,71887,71910
2522,71911,71953
2523,71954,71995
2524,71996,72032
2525,72033,72071
2526,72072,72092
2527,72093,72130
2528,72131,72171
2529,72172,72211
2530,72212,72249
2531,72250,72284
2532,72285,72315
2533,72316,72349
2534,72350,72384
2535,72385,72386
2536,72387,72426
2537,72427,72470
2538,72471,72484
2539,72485,72486
2540,72487,72518
2541,72519,72551
2542,72552,72583
2543,72584,72594
2544,72595,72606
2545,72607,72615
2546,72616,72621
2547,72622,72629
2548,72630,72642
2549,72643,72647
2550,72648,72651
2551,72652,72670
2552,72671,72705
2553,72706,72745
2554,72746,72792
2555,72793,72825
2556,72826,72875
2557,72876,72916
2558,72917,72946
2559,72947,72984
2560,72985,73013
2561,73014,73048
2562,73049,73090
2563,73091,73124
2564,73125,73135
2565,73136,73161
2566,73162,73205
2567,73206,73246
2568,73247,73284
2569,73285,73307
2570,73308,73329
2571,73330,73357
2572,73358,73391
2573,73392,73432
2574,73433,73474
2575,73475,73514
2576,73515,73564
2577,73565,73598
2578,73599,73631
2579,73632,73668
2580,73669,73698
2581,73699,73733
2582,73734,73774
2583,73775,73799
2584,73800,73800
2585,73801,73828
2586,73829,73864
2587,73865,73901
2588,73902,73936
2589,73937,73962
2590,73963,73997
2591,73998,74028
2592,74029,74065
2593,74066,74099
2594,74100,74137
2595,74138,74176
2596,74177,74207
2597,74208,74239
2598,74240,74271
2599,74272,74301
2600,74302,74338
2601,74339,74342
2602,74343,74351
2603,74352,74388
2604,74389,74426
2605,74427,74441
2606,74442,74442
2607,74443,74465
2608,74466,74507
2609,74508,74536
2610,74537,74576
2611,74577,74607
2612,74608,74634
2613,74635,74658
2614,74659,74688
2615,74689,74731
2616,74732,74732
2617,74733,74739
2618,74740,74772
2619,74773,74813
2620,74814,74843
2621,74844,74880
2622,74881,74914
2623,74915,74954
2624,74955,74990
2625,74991,75014
2626,75015,75047
2627,75048,75088
2628,75089,75120
2629,75121,75156
2630,75157,75162
2631,75163,75163
2632,75164,75197
2633,75198,75234
2634,75235,75280
2635,75281,75310
2636,75311,75342
2637,75343,75364
2638,75365,75396
2639,75397,75410
2640,75411,75411
2641,75412,75434
2642,75435,75436
2643,75437,75463
2644,75464,75498
2645,75499,75524
2646,75525,75563
2647,75564,75595
2648,75596,75625
2649,75626,75658
2650,75659,75699
2651,75700,75751
2652,75752,75784
2653,75785,75823
2654,75824,75857
2655,75858,75892
2656,75893,75921
2657,75922,75959
2658,75960,76004
2659,76005,76025
2660,76026,76058
2661,76059,76101
2662,76102,76141
2663,76142,76175
2664,76176,76209
2665,76210,76248
2666,76249,76283
2667,76284,76315
2668,76316,76347
2669,76348,76372
2670,76373,76394
2671,76395,76395
2672,76396,76417
2673,76418,76462
2674,76463,76491
2675,76492,76513
2676,76514,76539
2677,76540,76564
2678,76565,76587
2679,76588,76617
2680,76618,76640
2681,76641,76667
2682,76668,76692
2683,76693,76723
2684,76724,76758
2685,76759,76776
2686,76777,76777
2687,76778,76805
2688,76806,76820
2689,76821,76845
2690,76846,76873
2691,76874,76896
2692,76897,76916
2693,76917,76935
2694,76936,76952
2695,76953,76968
2696,76969,76977
2697,76978,77011
2698,77012,77057
2699,77058,77099
2700,77100,77129
2701,77130,77169
2702,77170,77210
2703,77211,77249
2704,77250,77284
2705,77285,77296
2706,77297,77304
2707,77305,77313
2708,77314,77322
2709,77323,77331
2710,77332,77340
2711,77341,77343
2712,77344,77360
2713,77361,77382
2714,77383,77422
2715,77423,77453
2716,77454,77495
2717,77496,77529
2718,77530,77553
2719,77554,77581
2720,77582,77621
2721,77622,77664
2722,77665,77699
2723,77700,77736
2724,77737,77783
2725,77784,77820
2726,77821,77864
2727,77865,77908
2728,77909,77947
2729,77948,77975
2730,77976,78004
2731,78005,78043
2732,78044,78083
2733,78084,78120
2734,78121,78149
2735,78150,78178
2736,78179,78210
2737,78211,78244
2738,78245,78279
2739,78280,78301
2740,78302,78335
2741,78336,78370
2742,78371,78390
2743,78391,78391
2744,78392,78411
2745,78412,78438
2746,78439,78481
2747,78482,78511
2748,78512,78545
2749,78546,78589
2750,78590,78626
2751,78627,78668
2752,78669,78707
2753,78708,78747
2754,78748,78786
2755,78787,78811
2756,78812,78849
2757,78850,78884
2758,78885,78924
2759,78925,78958
2760,78959,78992
2761,78993,79030
2762,79031,79066
2763,79067,79102
2764,79103,79138
2765,79139,79175
2766,79176,79200
2767,79201,79229
2768,79230,79252
2769,79253,79290
2770,79291,79333
2771,79334,79363
2772,79364,79387
2773,79388,79413
2774,79414,79414
2775,79415,79416
2776,79417,79452
2777,79453,79487
2778,79488,79525
2779,79526,79566
2780,79567,79605
2781,79606,79620
2782,79621,79652
2783,79653,79682
2784,79683,79698
2785,79699,79735
2786,79736,79762
2787,79763,79766
2788,79767,79781
2789,79782,79816
2790,79817,79851
2791,79852,79886
2792,79887,79924
2793,79925,79955
2794,79956,79998
2795,79999,80033
2796,80034,80061
2797,80062,80087
2798,80088,80124
2799,80125,80162
2800,80163,80200
2801,80201,80238
2802,80239,80268
2803,80269,80307
2804,80308,80340
2805,80341,80375
2806,80376,80402
2807,80403,80443
2808,80444,80475
2809,80476,80505
2810,80506,80537
2811,80538,80583
2812,80584,80625
2813,80626,80668
2814,80669,80703
2815,80704,80726
2816,80727,80757
2817,80758,80781
2818,80782,80815
2819,80816,80830
2820,80831,80831
2821,80832,80853
2822,80854,80894
2823,80895,80896
2824,80897,80919
2825,80920,80969
2826,80970,81018
2827,81019,81036
2828,81037,81037
2829,81038,81063
2830,81064,81075
2831,81076,81101
2832,81102,81139
2833,81140,81179
2834,81180,81216
2835,81217,81218
2836,81219,81246
2837,81247,81281
2838,81282,81323
2839,81324,81361
2840,81362,81362
2841,81363,81364
2842,81365,81383
2843,81384,81384
2844,81385,81409
2845,81410,81455
2846,81456,81477
2847,81478,81478
2848,81479,81503
2849,81504,81515
2850,81516,81552
2851,81553,81571
2852,81572,81615
2853,81616,81638
2854,81639,81668
2855,81669,81704
2856,81705,81706
2857,81707,81709
2858,81710,81714
2859,81715,81749
2860,81750,81782
2861,81783,81813
2862,81814,81829
2863,81830,81830
2864,81831,81851
2865,81852,81878
2866,81879,81907
2867,81908,81942
2868,81943,81971
2869,81972,82000
2870,82001,82032
2871,82033,82064
2872,82065,82085
2873,82086,82115
2874,82116,82147
2875,82148,82178
2876,82179,82196
2877,82197,82197
2878,82198,82209
2879,82210,82219
2880,82220,82257
2881,82258,82289
2882,82290,82310
2883,82311,82340
2884,82341,82369
2885,82370,82402
2886,82403,82423
2887,82424,82445
2888,82446,82471
2889,82472,82502
2890,82503,82514
2891,82515,82545
2892,82546,82576
2893,82577,82590
2894,82591,82613
2895,82614,82651
2896,82652,82661
2897,82662,82689
2898,82690,82718
2899,82719,82745
2900,82746,82782
2901,82783,82814
2902,82815,82824
2903,82825,82859
2904,82860,82892
2905,82893,82919
2906,82920,82942
2907,82943,82973
2908,82974,82991
2909,82992,83011
2910,83012,83045
2911,83046,83077
2912,83078,83109
2913,83110,83145
2914,83146,83165
2915,83166,83189
2916,83190,83226
2917,83227,83259
2918,83260,83290
2919,83291,83317
2920,83318,83346
2921,83347,83375
2922,83376,83386
2923,83387,83393
2924,83394,83403
2925,83404,83409
2926,83410,83419
2927,83420,83429
2928,83430,83435
2929,83436,83454
2930,83455,83455
2931,83456,83457
2932,83458,83484
2933,83485,83516
2934,83517,83543
2935,83544,83553
2936,83554,83597
2937,83598,83630
2938,83631,83662
2939,83663,83692
2940,83693,83701
2941,83702,83736
2942,83737,83763
2943,83764,83796
2944,83797,83822
2945,83823,83852
2946,83853,83889
2947,83890,83909
2948,83910,83910
2949,83911,83925
2950,83926,83937
2951,83938,83970
2952,83971,84004
2953,84005,84011
2954,84012,84023
2955,84024,84047
2956,84048,84078
2957,84079,84108
2958,84109,84142
2959,84143,84149
2960,84150,84181
2961,84182,84215
2962,84216,84248
2963,84249,84268
2964,84269,84292
2965,84293,84321
2966,84322,84355
2967,84356,84385
2968,84386,84420
2969,84421,84453
2970,84454,84464
2971,84465,84467
2972,84468,84502
2973,84503,84536
2974,84537,84571
2975,84572,84601
2976,84602,84633
2977,84634,84679
2978,84680,84688
2979,84689,84690
2980,84691,84736
2981,84737,84749
2982,84750,84750
2983,84751,84770
2984,84771,84781
2985,84782,84784
2986,84785,84795
2987,84796,84812
2988,84813,84831
2989,84832,84849
2990,84850,84870
2991,84871,84886
2992,84887,84902
2993,84903,84924
2994,84925,84943
2995,84944,84963
2996,84964,84988
2997,84989,85022
2998,85023,85047
2999,85048,85080
3000,85081,85082
3001,85083,85089
3002,85090,85126
3003,85127,85155
3004,85156,85192
3005,85193,85215
3006,85216,85226
3007,85227,85232
3008,85233,85241
3009,85242,85247
3010,85248,85260
3011,85261,85269
3012,85270,85273
3013,85274,85290
3014,85291,85312
3015,85313,85341
3016,85342,85361
3017,85362,85380
3018,85381,85400
3019,85401,85418
3020,85419,85433
3021,85434,85444
3022,85445,85464
3023,85465,85483
3024,85484,85517
3025,85518,85535
3026,85536,85573
3027,85574,85611
3028,85612,85646
3029,85647,85679
3030,85680,85710
3031,85711,85736
3032,85737,85771
3033,85772,85774
3034,85775,85777
3035,85778,85787
3036,85788,85818
3037,85819,85824
3038,85825,85827
3039,85828,85858
3040,85859,85891
3041,85892,85927
3042,85928,85962
3043,85963,85985
3044,85986,86016
3045,86017,86042
3046,86043,86076
3047,86077,86111
3048,86112,86155
3049,86156,86196
3050,86197,86236
3051,86237,86254
3052,86255,86280
3053,86281,86305
3054,86306,86339
3055,86340,86376
3056,86377,86405
3057,86406,86439
3058,86440,86468
3059,86469,86499
3060,86500,86523
3061,86524,86556
3062,86557,86567
3063,86568,86584
3064,86585,86608
3065,86609,86624
3066,86625,86644
3067,86645,86673
3068,86674,86691
3069,86692,86711
3070,86712,86730
3071,86731,86744
3072,86745,86764
3073,86765,86781
3074,86782,86803
3075,86804,86807
3076,86808,86835
3077,86836,86863
3078,86864,86904
3079,86905,86943
3080,86944,86976
3081,86977,87014
3082,87015,87049
3083,87050,87071
3084,87072,87103
3085,87104,87110
3086,87111,87122
3087,87123,87148
3088,87149,87181
3089,87182,87222
3090,87223,87251
3091,87252,87271
3092,87272,87308
3093,87309,87346
3094,87347,87379
3095,87380,87410
3096,87411,87441
3097,87442,87468
3098,87469,87486
3099,87487,87487
3100,87488,87513
3101,87514,87544
3102,87545,87579
3103,87580,87608
3104,87609,87649
3105,87650,87685
3106,87686,87722
3107,87723,87760
3108,87761,87797
3109,87798,87832
3110,87833,87872
3111,87873,87910
3112,87911,87953
3113,87954,87975
3114,87976,88012
3115,88013,88056
3116,88057,88097
3117,88098,88135
3118,88136,88181
3119,88182,88220
3120,88221,88227
3121,88228,88249
3122,88250,88276
3123,88277,88319
3124,88320,88359
3125,88360,88379
3126,88380,88415
3127,88416,88451
3128,88452,88483
3129,88484,88518
3130,88519,88552
3131,88553,88603
3132,88604,88606
3133,88607,88607
3134,88608,88614
3135,88615,88642
3136,88643,88678
3137,88679,88713
3138,88714,88755
3139,88756,88793
3140,88794,88820
3141,88821,88857
3142,88858,88888
3143,88889,88920
3144,88921,88948
3145,88949,88971
3146,88972,89020
3147,89021,89051
3148,89052,89102
3149,89103,89144
3150,89145,89184
3151,89185,89199
3152,89200,89200
3153,89201,89223
3154,89224,89257
3155,89258,89266
3156,89267,89278
3157,89279,89285
3158,89286,89293
3159,89294,89301
3160,89302,89311
3161,89312,89318
3162,89319,89324
3163,89325,89343
3164,89344,89361
3165,89362,89362
3166,89363,89382
3167,89383,89416
3168,89417,89418
3169,89419,89419
3170,89420,89455
3171,89456,89493
3172,89494,89532
3173,89533,89574
3174,89575,89610
3175,89611,89635
3176,89636,89658
3177,89659,89659
3178,89660,89686
3179,89687,89713
3180,89714,89739
3181,89740,89764
3182,89765,89769
3183,89770,89802
3184,89803,89848
3185,89849,89884
3186,89885,89920
3187,89921,89957
3188,89958,89994
3189,89995,90038
3190,90039,90070
3191,90071,90117
3192,90118,90137
3193,90138,90170
3194,90171,90204
3195,90205,90241
3196,90242,90274
3197,90275,90312
3198,90313,90357
3199,90358,90398
3200,90399,90439
3201,90440,90469
3202,90470,90511
3203,90512,90530
3204,90531,90565
3205,90566,90585
3206,90586,90612
3207,90613,90636
3208,90637,90669
3209,90670,90698
3210,90699,90722
3211,90723,90758
3212,90759,90798
3213,90799,90802
3214,90803,90814
3215,90815,90853
3216,90854,90885
3217,90886,90921
3218,90922,90959
3219,90960,91000
3220,91001,91023
3221,91024,91042
3222,91043,91043
3223,91044,91066
3224,91067,91103
3225,91104,91135
3226,91136,91175
